07/09/2020 01:00 0.0
07/09/2020 01:05 1.728324517254293
07/09/2020 01:10 1.998781567374031
07/09/2020 01:15 2.4590217525619344
07/09/2020 01:20 3.571562572043235
07/09/2020 01:25 9.757690409233494
07/09/2020 01:30 3.5715625720432307
07/09/2020 01:35 2.459021752561938
07/09/2020 01:40 1.9987815673740315
07/09/2020 01:45 1.7283245172542934
